"player_id","supercoach_id","first_name","last_name","team","pos","average","price"
296294,219,"Blake","Acres","FRE","MID",64.11,349000
1011803,733,"Cody","Weightman","WBD","FWD",64.08,348800
998484,521,"Cameron","Zurhaar","NTH","FWD",63.95,348100
295340,648,"Mason","Wood","STK","FWD",70.71,346400
1004385,736,"Oscar","Allen","WCE","FWD",63.62,346300
998134,609,"Josh","Battle","STK","FWD",63.57,346000
1008550,400,"Will","Day","HAW","DEF",79.4,345700
294092,201,"Anthony","McDonald-Tipungwuti","ESS","FWD",63.45,345400
994539,760,"Sam","Petrevski-Seton","WCE","DEF",63.23,344200
1005717,616,"Nick","Coffield","STK","DEF",63.19,343900
290314,377,"Lachlan","Keeffe","GWS","DEF",63.13,343600
1009385,79,"Deven","Robertson","BRL","MID",63.07,343300
1009208,300,"Matt","Rowell","GCS","MID",63,342900
996580,238,"Ethan","Hughes","FRE","DEF",62.75,341600
1002347,75,"Jack","Payne","BRL","DEF",62.22,338700
1006152,228,"Jordan","Clark","FRE","MID",62.13,338200
1009708,358,"Jack","Buckley","GWS","DEF",62.07,337800
993828,67,"Rhys","Mathieson","BRL","MID",62,337500
998215,125,"Will","Setterfield","CAR","MID",62,337500
271015,364,"Matt","de Boer","GWS","MID FWD",62,337500
1004364,765,"Liam","Ryan","WCE","FWD",62,337500
1004938,331,"Gryan","Miers","GEE","FWD",61.92,337000
297406,182,"Tom","Cutler","ESS","DEF",61.9,336900
1006143,630,"Max","King","STK","FWD",61.8,336400
1000981,597,"Daniel","Rioli","RIC","DEF FWD",61.72,336000
296334,536,"Orazio","Fantasia","PTA","FWD",61.54,335000
1015889,326,"Max","Holmes","GEE","FWD MID",61.43,334400
1008083,376,"Connor","Idun","GWS","DEF",61.43,334400
1009191,524,"Miles","Bergman","PTA","MID",61.32,333800
294592,588,"Kamdyn","McIntosh","RIC","MID",61.12,332700
997316,132,"Lewis","Young","CAR","DEF RUC",61,332000
998130,261,"Ben","Ainsworth","GCS","FWD",60.76,330800
996442,653,"Ryan","Clarke","SYD","DEF MID",12,330500
1008384,42,"Riley","Thilthorpe","ADE","FWD",60.5,329300
1001017,499,"Nick","Larkey","NTH","FWD",60.14,327300
992054,727,"Roarke","Smith","WBD","MID",60.11,327200
999824,333,"Quinton","Narkle","GEE","MID",60.08,327000
998529,602,"Ivan","Soldo","RIC","RUC",0,326600
298144,673,"Sam","Naismith","SYD","RUC",0,326600
1011589,171,"Caleb","Poulter","COL","MID",59.91,326100
296291,328,"Jake","Kolodjashnij","GEE","DEF",59.89,326000
1004912,98,"Tom","De Koning","CAR","RUC",59.85,325800
1002401,84,"Brandon","Starcevich","BRL","DEF",59.77,325400
291848,656,"Robbie","Fox","SYD","DEF",59.79,325400
1000860,247,"Lachie","Schultz","FRE","FWD",59.75,325200
293193,3,"Luke","Brown","ADE","DEF",59.73,325100
1006028,651,"Nick","Blakey","SYD","DEF",59.73,325100
291548,63,"Ryan","Lester","BRL","DEF",59.63,324500
291849,165,"Brody","Mihocek","COL","FWD",59.62,324500
280988,229,"Travis","Colyer","FRE","FWD",59.45,323600
993816,253,"Darcy","Tucker","FRE","DEF",59.38,323200
294570,629,"Dean","Kent","STK","FWD",59.29,322700
1002300,354,"Jarrod","Brander","GWS","MID",59.27,322600
996464,289,"Darcy","MacPherson","GCS","FWD",59.09,321600
1002282,472,"Charlie","Spargo","MEL","FWD",59.09,321600
291526,315,"Luke","Dahlhaus","GEE","FWD",58.95,320900
997933,241,"Griffin","Logue","FRE","DEF",58.81,320100
294654,213,"James","Stewart","ESS","DEF",58.69,319400
1008312,127,"Liam","Stocker","CAR","DEF",58.41,317900
1010174,540,"Mitch","Georgiades","PTA","FWD",58.24,317000
290160,449,"Michael","Hibberd","MEL","DEF",58.2,316800
1003203,670,"Hayden","McLean","SYD","FWD",58.2,316800
996232,187,"Matt","Guelfi","ESS","MID",57.94,315400
1002251,362,"Brent","Daniels","GWS","FWD",57.92,315300
1006232,691,"Sam","Wicks","SYD","FWD",57.81,314700
996554,769,"Jake","Waterman","WCE","FWD",57.64,313800
1000068,269,"Chris","Burgess","GCS","RUC FWD",57.63,313700
999316,33,"James","Rowe","ADE","FWD",57.56,313300
290246,614,"Tom","Campbell","STK","RUC FWD",57.44,312700
1008230,26,"Nick","Murray","ADE","DEF",57.4,312400
1005547,275,"Josh","Corbett","GCS","FWD",57.33,312100
1008436,355,"Kieren","Briggs","GWS","RUC",71.6,311800
993953,61,"Eric","Hipwood","BRL","FWD",57,310300
1013978,66,"James","Madden","BRL","DEF",57,310300
1004870,322,"Zach","Guthrie","GEE","DEF",57,310300
1007124,423,"Conor","Nash","HAW","FWD MID",57,310300
1004995,4,"Jordon","Butts","ADE","DEF",56.91,309800
293883,309,"Jed","Bews","GEE","DEF",56.86,309500
1008297,575,"Riley","Collier-Dawkins","RIC","MID",56.78,309000
1015827,181,"Nikolas","Cox","ESS","MID",56.75,308900
997206,23,"Andrew","McPherson","ADE","DEF",56.56,307900
298211,58,"Darcy","Fort","BRL","RUC",0,307900
291550,516,"Josh","Walker","NTH","DEF",56.43,307100
294101,709,"Jason","Johannisen","WBD","FWD",56.4,307000
990816,186,"Aaron","Francis","ESS","DEF",56.36,306800
294508,487,"Aidan","Corr","NTH","DEF",80.5,306700
291819,474,"Adam","Tomlinson","MEL","DEF",56.29,306400
1002143,504,"Ben","McKay","NTH","DEF",56.05,305100
1000267,592,"Matthew","Parker","RIC","FWD",62.17,304500
991939,697,"Zaine","Cordy","WBD","DEF",55.94,304500
298409,245,"Alex","Pearce","FRE","DEF",55.8,303700
994385,451,"Jayden","Hunt","MEL","DEF",55.8,303700
999715,279,"Jy","Farrar","GCS","DEF",55.7,303200
1002220,337,"Esava","Ratugolea","GEE","RUC FWD",55.69,303100
992786,564,"Jake","Aarts","RIC","FWD",55.65,302900
991933,572,"Jason","Castagna","RIC","FWD",55.65,302900
1002256,100,"Paddy","Dow","CAR","MID",55.56,302400
294643,301,"Alex","Sexton","GCS","FWD",55.22,300600
993820,741,"Tom","Cole","WCE","DEF",55.18,300400
1001195,298,"Izak","Rankine","GCS","FWD",55.06,299700
1009189,501,"Jack","Mahony","NTH","FWD",55,299400
280763,715,"Stefan","Martin","WBD","RUC",55,299400
998791,752,"Jamaine","Jones","WCE","FWD",55,299400
1009260,281,"Sam","Flanders","GCS","FWD",54.93,299000
1006135,381,"Xavier","O'Halloran","GWS","MID",54.93,299000
298421,620,"Jade","Gresham","STK","MID FWD",68.67,299000
298445,216,"Alec","Waterman","ESS","FWD",54.77,298100
1015810,184,"Sam","Durham","ESS","MID",60.83,298000
1008091,649,"Joel","Amartey","SYD","FWD",60.67,297200
1013973,119,"Matthew","Owies","CAR","FWD",54.54,296900
1008893,465,"Harrison","Petty","MEL","DEF",54.5,296700
1000998,25,"Lachlan","Murphy","ADE","FWD",54.47,296500
296269,60,"Darcy","Gardiner","BRL","DEF",54.43,296300
993841,724,"Josh","Schache","WBD","DEF FWD",68,296100
1006133,599,"Jack","Ross","RIC","MID",54.36,295900
1004909,519,"Lachie","Young","NTH","DEF MID",54.31,295600
998225,387,"Zach","Sproule","GWS","FWD",54,293900
1018018,641,"Cooper","Sharman","STK","FWD",67.5,293900
1013133,652,"Braeden","Campbell","SYD","DEF",54,293900
290622,442,"Mitch","Brown","MEL","FWD",77,293400
1008288,484,"Atu","Bosenavulagi","NTH","DEF",53.86,293200
1008185,22,"Ned","McHenry","ADE","FWD",53.81,292900
294624,123,"Lachie","Plowman","CAR","DEF",53.68,292200
1006144,286,"Ben","King","GCS","FWD",53.36,290500
992374,611,"Dan","Butler","STK","FWD",53.18,289500
1004894,483,"Aiden","Bonar","NTH","DEF",53.1,289000
999331,10,"Darcy","Fogarty","ADE","FWD",53.06,288800
1013230,668,"Logan","McDonald","SYD","FWD",53,288500
1011994,612,"Ryan","Byrnes","STK","FWD MID",52.88,287800
1006058,509,"Bailey","Scott","NTH","FWD",52.69,286800
1006137,513,"Curtis","Taylor","NTH","FWD MID",52.67,286700
298470,20,"Shane","McAdam","ADE","FWD",52.6,286300
1006030,411,"Jacob","Koschitzke","HAW","FWD",52.6,286300
280804,363,"Phil","Davis","GWS","DEF",52.5,285800
280824,460,"Jake","Melksham","MEL","FWD",52.3,284700
294013,287,"Sean","Lemmens","GCS","DEF",52.05,283300
996483,717,"Toby","McLean","WBD","FWD",65,283000
298298,758,"Jackson","Nelson","WCE","DEF",52,283000
1002259,118,"Lochie","O'Brien","CAR","MID",64.6,281300
1009186,135,"Trent","Bianco","COL","FWD",51.45,280100
1004985,637,"Ben","Paton","STK","DEF",0,279000
